"Day","Month","Year","MinTemp","MaxTemp"
26,6,1983,11.17,20.12
27,6,1983,9.95,22.48
28,6,1983,11.16,24.29
29,6,1983,11.06,25.76
30,6,1983,11.4,25.27
1,7,1983,9.58,24.29
2,7,1983,11.2,23.18
3,7,1983,12.45,18.95
4,7,1983,12.67,22.17
5,7,1983,11.28,21.24
6,7,1983,11.1,19.94
7,7,1983,12.1,19.14
8,7,1983,10.33,16.69
9,7,1983,11.76,19.68
10,7,1983,14.09,21
11,7,1983,13.11,21.37
12,7,1983,11.28,23.5
13,7,1983,13.28,24.18
14,7,1983,12.56,20.81
15,7,1983,10.83,21.26
16,7,1983,12.97,20.42
17,7,1983,12.12,20.51
18,7,1983,11.22,19.34
19,7,1983,10.64,21.61
20,7,1983,9.27,23.88
21,7,1983,11.84,20.27
22,7,1983,13.81,20.24
23,7,1983,10.34,22.18
24,7,1983,11.09,22.28
25,7,1983,13.8,20.98
26,7,1983,11.36,20.45
27,7,1983,12.48,21.88
28,7,1983,12.26,23.1
29,7,1983,13.82,29.29
30,7,1983,15.51,22.3
31,7,1983,12.94,19.85
1,8,1983,10.96,23.12
2,8,1983,8.99,23.34
3,8,1983,7.6,25.74
4,8,1983,11.06,25.81
5,8,1983,11.38,26.98
6,8,1983,12.51,30.86
7,8,1983,14.43,22.26
8,8,1983,11.78,19.69
9,8,1983,12.42,20.02
10,8,1983,12.02,18.87
11,8,1983,11.93,15.68
12,8,1983,12.5,18.68
13,8,1983,11.56,19.46
14,8,1983,11.85,20.93
15,8,1983,11.31,20.09
16,8,1983,11.85,19.16
17,8,1983,9.93,22.64
18,8,1983,12.89,17.37
19,8,1983,12.58,18.12
20,8,1983,10.43,18.4
21,8,1983,13.35,19.42
22,8,1983,11.64,20.88
23,8,1983,12.9,20.39
24,8,1983,10.74,20.78
25,8,1983,13.09,21.95
26,8,1983,12.45,22.3
27,8,1983,12.45,22.51
28,8,1983,12.6,23.03
29,8,1983,12.26,25.99
30,8,1983,11.69,23.34
31,8,1983,10.88,20.76
1,9,1983,12.12,18.32
2,9,1983,10.54,19.17
3,9,1983,6.75,21.2
4,9,1983,7.9,26.11
5,9,1983,12.64,29.83
6,9,1983,15.89,32.2
7,9,1983,14.94,29.19
8,9,1983,13.62,24.05
9,9,1983,12.83,19.89
10,9,1983,8.35,16.92
11,9,1983,6.19,17.68
12,9,1983,5.21,20.23
13,9,1983,7.25,22.3
14,9,1983,8.04,20.35
15,9,1983,12.47,19.17
16,9,1983,9.33,16.83
17,9,1983,9.84,18.58
18,9,1983,8.83,21.3
19,9,1983,13.16,20.77
20,9,1983,11.17,22.03
21,9,1983,10.04,22.06
22,9,1983,12.37,27.72
23,9,1983,13.15,26.88
24,9,1983,13.95,28.18
25,9,1983,14.87,26.2
26,9,1983,12.28,26.52
27,9,1983,13.43,25.66
28,9,1983,13.97,23.64
29,9,1983,13.39,18.62
30,9,1983,10.92,19.08
1,10,1983,8.2,20.08
2,10,1983,9.46,23.89
3,10,1983,11.14,24.83
4,10,1983,11.99,22.65
5,10,1983,11.68,23.03
6,10,1983,10.48,19.74
7,10,1983,10.15,18.04
8,10,1983,5.74,19.46
9,10,1983,6.82,19.92
10,10,1983,8.4,16.89
11,10,1983,5.62,18.19
12,10,1983,4.94,18
13,10,1983,9.41,11.57
14,10,1983,6.66,13.27
15,10,1983,5.07,13.17
16,10,1983,10.76,11.48
17,10,1983,4.22,12.8
18,10,1983,2.35,16.58
19,10,1983,4.21,20.37
20,10,1983,7.57,20.93
21,10,1983,8.25,18.33
22,10,1983,7.27,13.83
23,10,1983,7.21,13.26
24,10,1983,7,14.43
25,10,1983,7.86,18.96
26,10,1983,5.58,17.61
27,10,1983,9.57,16.21
28,10,1983,11.19,16.33
29,10,1983,7.37,15
30,10,1983,1.03,12.23
31,10,1983,2.6,13.13
1,11,1983,-0.1,15.41
2,11,1983,1.67,15.01
3,11,1983,7.14,10.28
4,11,1983,8.71,12.64
5,11,1983,7.35,13.5
6,11,1983,7.11,16.19
7,11,1983,6.06,13.15
8,11,1983,8.49,13.98
9,11,1983,9.71,14.07
10,11,1983,6.5,13.95
11,11,1983,9.39,14.92
12,11,1983,8.62,16.04
13,11,1983,7.75,14.29
14,11,1983,7.69,11.62
15,11,1983,9.26,10.38
16,11,1983,7.22,10.57
17,11,1983,6.48,10.56
18,11,1983,6.22,11.81
19,11,1983,8.57,11.72
20,11,1983,11.58,12.26
21,11,1983,11.37,14.71
22,11,1983,10.63,13.35
23,11,1983,10.95,13.63
24,11,1983,10.51,14.15
25,11,1983,8.68,12.59
26,11,1983,9.91,11.77
27,11,1983,9.42,11.71
28,11,1983,4.41,11.95
29,11,1983,1.61,11.68
30,11,1983,1.75,10.98
1,12,1983,3.85,16.26
2,12,1983,1.17,12.6
3,12,1983,0.57,13.67
4,12,1983,1.82,12.58
5,12,1983,1.09,10.69
6,12,1983,-0.04,8.47
7,12,1983,-3.2,8.74
8,12,1983,-2.3,9.01
9,12,1983,0.1,7.15
10,12,1983,-1.08,8.18
11,12,1983,-1.35,3.29
12,12,1983,-0.06,7.46
13,12,1983,-1.97,5.06
14,12,1983,1.42,6.91
15,12,1983,3.23,7.87
16,12,1983,3.51,6.52
17,12,1983,1.64,7.14
18,12,1983,3.14,11.36
19,12,1983,3.98,9.21
20,12,1983,6.31,8.66
21,12,1983,4.99,9.25
22,12,1983,6.68,10.81
23,12,1983,9.64,12.7
24,12,1983,7.63,15.23
25,12,1983,8.36,16.05
26,12,1983,2.9,13.81
27,12,1983,2.12,13.64
28,12,1983,2.95,15.24
29,12,1983,4.75,14.39
30,12,1983,3.96,12.5
31,12,1983,1.61,8.15
1,1,1984,1.2,7.17
2,1,1984,2.57,7.38
3,1,1984,2.2,7.55
4,1,1984,-1.97,5.97
5,1,1984,-2.71,4.53
6,1,1984,0.8,8.15
7,1,1984,4,8.71
8,1,1984,3.12,7.74
9,1,1984,-1.31,6.09
10,1,1984,-3.4,4.89
11,1,1984,-4.01,4.23
12,1,1984,-0.16,8.84
13,1,1984,1.08,7.16
14,1,1984,4.92,7.65
15,1,1984,-0.01,7.67
16,1,1984,-2.77,6.46
17,1,1984,1.15,7.14
18,1,1984,1.68,9.13
19,1,1984,4.78,10.42
20,1,1984,5.88,9.69
21,1,1984,8.52,9.72
22,1,1984,8.89,11.13
23,1,1984,6.79,8.79
24,1,1984,2.04,7.33
25,1,1984,1.3,7.39
26,1,1984,3.32,6
27,1,1984,-0.21,3.61
28,1,1984,-3.2,4.85
29,1,1984,1.23,7.2
30,1,1984,0.23,8.29
31,1,1984,2.75,8.54
1,2,1984,5,6.81
2,2,1984,1.29,6.28
3,2,1984,3.12,8.54
4,2,1984,2.98,8.99
5,2,1984,3.51,8.35
6,2,1984,-0.49,9.65
7,2,1984,1.55,7.63
8,2,1984,5.21,9.53
9,2,1984,4.07,9.75
10,2,1984,0.67,11.93
11,2,1984,-1.19,13.14
12,2,1984,-0.99,10.9
13,2,1984,-3,8.72
14,2,1984,-2.01,10.65
15,2,1984,-3,9.77
16,2,1984,-2.7,11.09
17,2,1984,-0.45,10.54
18,2,1984,0.91,7.8
19,2,1984,4.56,9.64
20,2,1984,1.16,6.76
21,2,1984,1.57,5.74
22,2,1984,2.52,5.34
23,2,1984,4.54,6.96
24,2,1984,1.13,6.48
25,2,1984,-2.06,6.93
26,2,1984,-4.31,8.09
27,2,1984,-3.38,8.31
28,2,1984,-3.92,7.81
29,2,1984,-0.88,8.87
1,3,1984,-1.69,8.5
2,3,1984,-1.51,11.13
3,3,1984,-2.01,12.3
4,3,1984,0.12,10.75
5,3,1984,-1.89,10.57
6,3,1984,-3.12,15.49
7,3,1984,-0.07,16.15
8,3,1984,0.38,15.7
9,3,1984,-1.01,13.26
10,3,1984,-4.06,8.04
11,3,1984,-4.16,8.53
12,3,1984,-4.05,6.05
13,3,1984,-2.7,2.35
14,3,1984,-2.21,5.73
15,3,1984,-3.34,5.54
16,3,1984,1.09,2.89
17,3,1984,-0.71,7.68
18,3,1984,-0.95,8.69
19,3,1984,1.96,11.44
20,3,1984,6.29,10.02
21,3,1984,2.98,9.15
22,3,1984,3.16,6.75
23,3,1984,1.26,6.58
24,3,1984,6.38,7.38
25,3,1984,3.91,8.97
26,3,1984,4.62,7.65
27,3,1984,6.07,10.89
28,3,1984,5.5,9.5
29,3,1984,4.24,9.78
30,3,1984,8.03,11.63
31,3,1984,7.2,9.4
1,4,1984,6.01,8.35
2,4,1984,6.58,11.17
3,4,1984,8.3,9.7
4,4,1984,5.98,9.9
5,4,1984,5.19,9.93
6,4,1984,3.27,14.89
7,4,1984,5.67,20.28
8,4,1984,8.2,21.87
9,4,1984,7.84,18.45
10,4,1984,8.93,14.55
11,4,1984,5.47,17.48
12,4,1984,5.93,17.18
13,4,1984,5.71,17.99
14,4,1984,8.84,13.3
15,4,1984,8.58,13.9
16,4,1984,3.69,14.08
17,4,1984,3.21,17
18,4,1984,4.68,19.86
19,4,1984,7.24,21.91
20,4,1984,8.95,23.89
21,4,1984,10.18,22.5
22,4,1984,9.98,20.12
23,4,1984,9.87,19.03
24,4,1984,8.72,18.61
25,4,1984,9.42,19.3
26,4,1984,10.5,20.02
27,4,1984,10.26,18.87
28,4,1984,10.43,18
29,4,1984,6.52,18.36
30,4,1984,6.65,13.71
1,5,1984,3.92,5.29
2,5,1984,1.28,7.17
3,5,1984,3.1,12.82
4,5,1984,4.74,10.99
5,5,1984,6.94,11.5
6,5,1984,4.58,12.94
7,5,1984,2.18,15.13
8,5,1984,6.1,16.64
9,5,1984,3.28,15.26
10,5,1984,2.81,15.55
11,5,1984,3.11,14.35
12,5,1984,0.76,14.7
13,5,1984,0.95,13.43
14,5,1984,3.12,11.08
15,5,1984,5.03,6.99
16,5,1984,1.12,8
17,5,1984,4.47,7.86
18,5,1984,1.73,7.54
19,5,1984,3.27,8.86
20,5,1984,4.73,8.44
21,5,1984,2.95,7.73
22,5,1984,1.54,8.82
23,5,1984,4.69,8.44
24,5,1984,5.8,12.13
25,5,1984,1.87,13.09
26,5,1984,5.42,10.82
27,5,1984,1.46,13.41
28,5,1984,3.81,11.93
29,5,1984,7.25,16.39
30,5,1984,5.21,18.25
31,5,1984,6.92,12.17
1,6,1984,6.42,11.5
2,6,1984,5.04,9.15
3,6,1984,3.59,10.5
4,6,1984,4.54,11.59
5,6,1984,2.33,11.52
6,6,1984,6.16,10.57
7,6,1984,6.75,12.63
8,6,1984,6.13,15.35
9,6,1984,7.01,19.05
10,6,1984,9.42,20.9
11,6,1984,10.14,24.64
12,6,1984,12,26.43
13,6,1984,13.57,28.21
14,6,1984,13.4,28.66
15,6,1984,14.63,27.92
16,6,1984,11.47,24.41
17,6,1984,12.92,26.69
18,6,1984,14.49,23.62
19,6,1984,14.19,22.53
20,6,1984,13.37,19.68
21,6,1984,12.75,19.74
22,6,1984,10.89,22.25
23,6,1984,11.78,24.93
24,6,1984,12.6,25.66
25,6,1984,13.03,27.23
26,6,1984,13.62,21.86
27,6,1984,12.87,22.27
28,6,1984,12.52,19.6
29,6,1984,12.96,19.83
30,6,1984,13.28,21.42
1,7,1984,11.32,16.7
2,7,1984,7.92,19.52
3,7,1984,9.08,23.58
4,7,1984,11.22,24.95
5,7,1984,12.12,24.24
6,7,1984,13.36,20.41
7,7,1984,12.34,19.92
8,7,1984,10.24,22.09
9,7,1984,12.6,19.16
10,7,1984,13.64,20.75
11,7,1984,12.35,17.95
12,7,1984,8.57,20.7
13,7,1984,10.23,25.28
14,7,1984,11.8,28.36
15,7,1984,12.48,26.5
16,7,1984,12.8,26.68
17,7,1984,11.32,26.88
18,7,1984,13.05,22.98
19,7,1984,13.07,21.74
20,7,1984,11.57,21.08
21,7,1984,10.54,25.04
22,7,1984,12.63,24.62
23,7,1984,12.89,23.55
24,7,1984,11.56,21.99
25,7,1984,9.27,20.53
26,7,1984,8.86,24.7
27,7,1984,11.25,25.8
28,7,1984,11.97,29.9
29,7,1984,15.02,28.34
30,7,1984,14.77,20.13
31,7,1984,12.31,21
1,8,1984,9.28,24.68
2,8,1984,11.15,24.59
3,8,1984,12.8,20.79
4,8,1984,9.43,20.47
5,8,1984,7.34,23.53
6,8,1984,8.49,24.77
7,8,1984,10.94,27.13
8,8,1984,12.03,24.45
9,8,1984,9.2,23.83
10,8,1984,8.86,24.71
11,8,1984,11.13,25.56
12,8,1984,11.46,27.95
13,8,1984,10.02,22.19
14,8,1984,11.1,22.94
15,8,1984,10.16,21.9
16,8,1984,11.27,21.07
17,8,1984,8.63,23.12
18,8,1984,10.43,24.35
19,8,1984,12.28,22.81
20,8,1984,12.58,20.54
21,8,1984,13.3,17.79
22,8,1984,12.05,18.38
23,8,1984,13.02,16.54
24,8,1984,11.52,18.06
25,8,1984,11.2,22.23
26,8,1984,11.64,22.58
27,8,1984,11.66,23.57
28,8,1984,10.1,24.76
29,8,1984,12.38,26.62
30,8,1984,12.95,28.79
31,8,1984,14.56,31.32
1,9,1984,15.53,24.7
2,9,1984,15.46,22.63
3,9,1984,12.67,24.2
4,9,1984,12.04,21.88
5,9,1984,10.62,19.23
6,9,1984,8.43,20.67
7,9,1984,7.66,24.62
8,9,1984,8.1,24.65
9,9,1984,7.13,23.78
10,9,1984,11.3,19.76
11,9,1984,7.51,23.51
12,9,1984,8.69,24.42
13,9,1984,10.71,21.34
14,9,1984,10.62,24.14
15,9,1984,11.02,23.89
16,9,1984,9.11,23.25
17,9,1984,8.72,22.45
18,9,1984,9.64,18.32
19,9,1984,11.53,19.55
20,9,1984,7.31,20.68
21,9,1984,11.21,18.98
22,9,1984,6.54,18.1
23,9,1984,10.73,15.71
24,9,1984,5.01,15.04
25,9,1984,3,16.69
26,9,1984,5.05,21.29
27,9,1984,6.78,20.18
28,9,1984,9.91,14.6
29,9,1984,9.49,14.68
30,9,1984,10.87,15.97
1,10,1984,10.61,14.7
2,10,1984,8.62,12.99
3,10,1984,6.43,12.11
4,10,1984,7.74,11.07
5,10,1984,6.83,9.99
6,10,1984,2.79,11.69
7,10,1984,1.58,14.14
8,10,1984,2.58,19.37
9,10,1984,6.48,22.08
10,10,1984,8.51,21.5
11,10,1984,8.19,18.24
12,10,1984,8.85,17.81
13,10,1984,8.95,20.55
14,10,1984,9.61,21.32
15,10,1984,7.91,21.78
16,10,1984,6.54,22.23
17,10,1984,5.29,18.41
18,10,1984,8.87,12.47
19,10,1984,9.18,13.16
20,10,1984,4.97,13.92
21,10,1984,3.59,14.59
22,10,1984,5.58,15.39
23,10,1984,10.52,18.96
24,10,1984,9.4,15.99
25,10,1984,10.13,13.45
26,10,1984,7.53,10.86
27,10,1984,7.96,14.3
28,10,1984,7.32,16.81
29,10,1984,8.65,18.09
30,10,1984,9.47,18.46
31,10,1984,10.32,16.17
1,11,1984,9.44,16.15
2,11,1984,4.29,13.17
3,11,1984,0.38,11.1
4,11,1984,3.54,9.24
5,11,1984,2.17,8.36
6,11,1984,6.49,9.71
7,11,1984,6.52,9.43
8,11,1984,4.43,8.91
9,11,1984,3.74,10.14
10,11,1984,2.57,11.41
11,11,1984,3.76,11.12
12,11,1984,4.63,7.92
13,11,1984,2.97,8.87
14,11,1984,4.07,8.26
15,11,1984,4.31,10.42
16,11,1984,1.52,8.44
17,11,1984,2.61,5.16
18,11,1984,4.91,6.77
19,11,1984,4.6,7.97
20,11,1984,4.36,9.34
21,11,1984,7.33,11.4
22,11,1984,10.36,13.46
23,11,1984,9.3,13.47
24,11,1984,9.25,11.42
25,11,1984,8.44,10.63
26,11,1984,5.05,12.58
27,11,1984,0.77,12.96
28,11,1984,2.99,12.14
29,11,1984,4.82,11.78
30,11,1984,2.94,8.49
1,12,1984,2.29,6.22
2,12,1984,3,6.75
3,12,1984,4.99,10.17
4,12,1984,4.15,8.47
5,12,1984,6.7,9.75
6,12,1984,4.87,9.79
7,12,1984,4.21,12.5
8,12,1984,5.55,12.91
9,12,1984,4.52,14.3
10,12,1984,3.06,10.2
11,12,1984,4.1,14.44
12,12,1984,9.12,13.15
13,12,1984,4.39,9.41
14,12,1984,-0.09,4.51
15,12,1984,1.38,7.02
16,12,1984,6.54,8.95
17,12,1984,6.18,7.57
18,12,1984,2.52,7.78
19,12,1984,-1.32,4.27
20,12,1984,-0.82,4.51
21,12,1984,4.67,10.86
22,12,1984,3.42,10.84
23,12,1984,2.67,8.29
24,12,1984,0.86,5.65
25,12,1984,-1.6,3.7
26,12,1984,-0.48,3.74
27,12,1984,-0.22,3.47
28,12,1984,1.98,6.26
29,12,1984,2.69,8.72
30,12,1984,-0.91,7.13
31,12,1984,-0.75,8.14
1,1,1985,-1.49,5.8
2,1,1985,-3.03,1.85
3,1,1985,-3.47,2.62
4,1,1985,-1.79,3.98
5,1,1985,3.07,7.23
6,1,1985,-1.14,3.26
7,1,1985,-6.7,5.16
8,1,1985,-5.16,5.07
9,1,1985,-6.2,3.02
10,1,1985,-7.01,4.86
11,1,1985,-4.68,5.32
12,1,1985,-4.94,5.68
13,1,1985,-5.96,5.19
14,1,1985,-5.74,3.65
15,1,1985,-6.94,2.81
16,1,1985,-3.78,7.39
17,1,1985,1.01,8.89
18,1,1985,5.04,5.97
19,1,1985,2.11,7.26
20,1,1985,2.59,9.33
21,1,1985,6.65,8.53
22,1,1985,5.96,6.92
23,1,1985,3,6.2
24,1,1985,-3.01,6.24
25,1,1985,1.35,9.51
26,1,1985,2.3,6.07
27,1,1985,-1.21,7.63
28,1,1985,4.05,9.49
29,1,1985,5.05,9.49
30,1,1985,3.74,10.73
31,1,1985,1.38,11.45
1,2,1985,-0.2,10.1
2,2,1985,-0.44,13.21
3,2,1985,0.93,12.22
4,2,1985,1.58,11.38
5,2,1985,5.89,11.3
6,2,1985,8.48,9.97
7,2,1985,6.91,8.97
8,2,1985,4.4,8.74
9,2,1985,3.92,8.78
10,2,1985,5.37,7.8
11,2,1985,6.74,10.69
12,2,1985,7.62,10.98
13,2,1985,6.13,9.66
14,2,1985,7.67,9.51
15,2,1985,6.96,8.1
16,2,1985,6.14,10.08
17,2,1985,5.26,7.79
18,2,1985,2.05,9.76
19,2,1985,-1.11,9.61
20,2,1985,-2.21,9.22
21,2,1985,-1.05,8.45
22,2,1985,-1.38,8.64
23,2,1985,-1.39,10.71
24,2,1985,1.89,10.58
25,2,1985,1.69,11.52
26,2,1985,4.74,11.87
27,2,1985,4.37,11.26
28,2,1985,5.45,9.2
1,3,1985,2.61,5.61
2,3,1985,1.79,6.92
3,3,1985,1.95,5.54
4,3,1985,0.79,3.6
5,3,1985,-0.05,8.06
6,3,1985,-1.64,8.48
7,3,1985,1.15,7.92
8,3,1985,0.49,11.42
9,3,1985,0.66,13.46
10,3,1985,0.9,16.21
11,3,1985,1.59,14.2
12,3,1985,-1.06,11.88
13,3,1985,-1.73,10.3
14,3,1985,-2.42,11.5
15,3,1985,0.05,8.82
16,3,1985,-0.82,5.73
17,3,1985,-2.45,8.04
18,3,1985,3.55,9.5
19,3,1985,5.23,7.97
20,3,1985,2.86,6.42
21,3,1985,6.47,8.32
22,3,1985,7.16,9.28
23,3,1985,3.03,9.36
24,3,1985,1.58,9.62
25,3,1985,4.21,9.63
26,3,1985,5.56,8.62
27,3,1985,2.56,8.51
28,3,1985,-0.1,10.66
29,3,1985,1.37,12.48
30,3,1985,5.49,10.18
31,3,1985,6.42,16.1
1,4,1985,7.6,13.02
2,4,1985,8.97,20.32
3,4,1985,10.36,16.92
4,4,1985,10.06,13.28
5,4,1985,7.12,10.15
6,4,1985,5.16,9.88
7,4,1985,6.96,11.22
8,4,1985,5.64,9.81
9,4,1985,4.35,6.89
10,4,1985,2.18,8.69
11,4,1985,1.39,8.99
12,4,1985,2.08,12.17
13,4,1985,4.71,10.85
14,4,1985,1.05,11.55
15,4,1985,0.21,16.32
16,4,1985,4.46,19.58
17,4,1985,5.85,21.63
18,4,1985,6.92,19.72
19,4,1985,7.57,19.86
20,4,1985,10.4,11.85
21,4,1985,4.59,7.37
22,4,1985,1.69,7.97
23,4,1985,-0.85,9.27
24,4,1985,2.13,11.53
25,4,1985,3.6,15.7
26,4,1985,5.34,17.38
27,4,1985,5.52,17.52
28,4,1985,3.95,17.27
29,4,1985,3.07,19.94
30,4,1985,5.4,20.88
1,5,1985,6.78,23.07
2,5,1985,9.98,19.02
3,5,1985,8.3,16.8
4,5,1985,8.36,12.55
5,5,1985,4.34,7.94
6,5,1985,1.22,6.98
7,5,1985,-1.26,9.99
8,5,1985,0.32,12.72
9,5,1985,5.09,14.06
10,5,1985,3.44,10.53
11,5,1985,2.71,9.4
12,5,1985,2.86,12.26
13,5,1985,3.52,11.5
14,5,1985,4.3,12.67
15,5,1985,5.25,10.28
16,5,1985,3.6,13.04
17,5,1985,3.78,18.22
18,5,1985,6.51,18.86
19,5,1985,5.5,19.85
20,5,1985,8.34,15.28
21,5,1985,3.92,15.25
22,5,1985,3.67,17.95
23,5,1985,7.14,14.37
24,5,1985,6.4,15.33
25,5,1985,7.55,16.93
26,5,1985,10.47,13.23
27,5,1985,7.83,12.91
28,5,1985,5.19,18.32
29,5,1985,7.23,17.08
30,5,1985,10.76,19.24
31,5,1985,11.24,16.95
1,6,1985,10.71,18.13
2,6,1985,10.35,15.54
3,6,1985,9.82,14.15
4,6,1985,8.25,17.65
5,6,1985,10.53,15.86
6,6,1985,9.9,15.12
7,6,1985,7.18,14.58
8,6,1985,6.29,14.93
9,6,1985,6.51,19.34
10,6,1985,6.63,21.35
11,6,1985,8.07,22.75
12,6,1985,9.62,20.15
13,6,1985,10.08,18.02
14,6,1985,8.64,19.32
15,6,1985,11.01,16.8
16,6,1985,9.53,21.39
17,6,1985,8.85,21.65
18,6,1985,11.1,23.63
19,6,1985,10.06,20.65
20,6,1985,7.08,21.27
21,6,1985,10.89,17.09
22,6,1985,9.26,17.42
23,6,1985,9.15,16.39
24,6,1985,8.82,21.96
25,6,1985,9.22,27.42
26,6,1985,12.2,24.68
27,6,1985,12.92,25.02
28,6,1985,9.03,24.82
29,6,1985,11.14,22.65
30,6,1985,11.52,23.66
1,7,1985,9.71,24.28
2,7,1985,11.85,18.6
3,7,1985,10.94,16.87
4,7,1985,11.53,22.31
5,7,1985,12.85,27.21
6,7,1985,16.09,30.47
7,7,1985,15.13,28.64
8,7,1985,16.19,23.55
9,7,1985,12.36,23.35
10,7,1985,13.54,25.12
11,7,1985,13.91,26.15
12,7,1985,14.67,24.64
13,7,1985,14.47,22
14,7,1985,12.34,22.17
15,7,1985,11.91,24.18
16,7,1985,11.42,26.25
17,7,1985,12.29,26.31
18,7,1985,12.62,23.25
19,7,1985,14.37,22.47
20,7,1985,11.75,25.28
21,7,1985,12.21,30.94
22,7,1985,16.76,30.6
23,7,1985,15.78,30.45
24,7,1985,14.78,27.51
25,7,1985,14.19,21.54
26,7,1985,12.29,21.02
27,7,1985,8.4,21.72
28,7,1985,12.86,16.93
29,7,1985,10.01,17.46
30,7,1985,8.42,17.2
31,7,1985,7.88,20.86
1,8,1985,10.47,22.58
2,8,1985,9.69,24.91
3,8,1985,11.57,24.9
4,8,1985,9.49,25.48
5,8,1985,12,19.83
6,8,1985,7.1,18.27
7,8,1985,6.45,22.81
8,8,1985,9.33,25.02
9,8,1985,11.02,20.52
10,8,1985,8.64,19.9
11,8,1985,10.36,18.54
12,8,1985,11.17,20.45
13,8,1985,9.17,22.49
14,8,1985,14.09,18.87
15,8,1985,10.7,21.81
16,8,1985,10.08,23.71
17,8,1985,10.69,27.1
18,8,1985,11.32,24.83
19,8,1985,13.75,23.03
20,8,1985,11.75,26.94
21,8,1985,13.84,26.4
22,8,1985,12.95,24.48
23,8,1985,11.75,20.9
24,8,1985,9.71,18.03
25,8,1985,7.01,16.26
26,8,1985,4.72,19.37
27,8,1985,7.49,25.81
28,8,1985,9.88,27.46
29,8,1985,10.92,22.96
30,8,1985,11.13,23.59
31,8,1985,12.1,22.86
1,9,1985,12.48,23.22
2,9,1985,11.78,24.93
3,9,1985,13.87,21.53
4,9,1985,9.55,27
5,9,1985,10.41,29.52
6,9,1985,13.29,30.35
7,9,1985,13.58,28.7
8,9,1985,13.82,28.02
9,9,1985,13.35,30.69
10,9,1985,13.44,31.84
11,9,1985,17.27,31.27
12,9,1985,16.67,27.58
13,9,1985,15.71,28.18
14,9,1985,11.89,28.28
15,9,1985,11.53,24.68
16,9,1985,10.12,25.75
17,9,1985,10.4,25.23
18,9,1985,11.49,22.95
19,9,1985,12.47,23.63
20,9,1985,12.7,23.65
21,9,1985,11.14,20.07
22,9,1985,10.49,22.38
23,9,1985,11.09,22.07
24,9,1985,12.91,22.37
25,9,1985,11.56,23.47
26,9,1985,11.65,24.76
27,9,1985,12.47,28.9
28,9,1985,11.54,23.84
29,9,1985,13.16,27.79
30,9,1985,16.68,24.98
1,10,1985,15.71,21.22
2,10,1985,11.57,20.34
3,10,1985,12.72,18.94
4,10,1985,10.88,16.22
5,10,1985,8.39,16.65
6,10,1985,6.71,17.98
7,10,1985,10.04,16.36
8,10,1985,6.68,15.16
9,10,1985,5.36,17.45
10,10,1985,6.98,22.8
11,10,1985,10.83,25.05
12,10,1985,10.58,26.85
13,10,1985,10.27,26.68
14,10,1985,10.64,26.34
15,10,1985,9.97,24.13
16,10,1985,8.2,22.26
17,10,1985,8.25,21.83
18,10,1985,7.09,19.51
19,10,1985,6.25,18.81
20,10,1985,8.84,16.68
21,10,1985,6.59,17.79
22,10,1985,5.85,18.9
23,10,1985,4.95,15.83
24,10,1985,6.7,14.15
25,10,1985,5.02,15.28
26,10,1985,4.38,15.48
27,10,1985,6.87,17.26
28,10,1985,6.32,18.5
29,10,1985,3.02,16.54
30,10,1985,2.16,15.54
31,10,1985,7.91,13
1,11,1985,4.29,13.73
2,11,1985,5.47,13.61
3,11,1985,9.75,13.98
4,11,1985,10.97,15.23
5,11,1985,12.6,13.47
6,11,1985,12.45,15.46
7,11,1985,14.21,17
8,11,1985,10.23,16.48
9,11,1985,9.94,12.91
10,11,1985,7,11.31
11,11,1985,7.21,8.53
12,11,1985,4.74,9.34
13,11,1985,1.1,11.22
14,11,1985,-2.57,10.86
15,11,1985,-2.38,10.69
16,11,1985,-2.64,11.47
17,11,1985,-2.32,10.69
18,11,1985,-1.13,10.31
19,11,1985,-2.97,6.93
20,11,1985,-5.19,5.94
21,11,1985,-4.67,4.46
22,11,1985,-3.13,7.47
23,11,1985,-2.78,8.28
24,11,1985,-2.32,3.74
25,11,1985,0.31,6.17
26,11,1985,1.84,5.01
27,11,1985,-0.86,6.47
28,11,1985,-3.75,4.94
29,11,1985,2,7.35
30,11,1985,6.51,11.02
1,12,1985,9.6,16.01
2,12,1985,13.38,20.74
3,12,1985,12.94,19.24
4,12,1985,10.18,18.75
5,12,1985,7.16,11.65
6,12,1985,3.96,9.11
7,12,1985,4.21,8.67
8,12,1985,1.33,5.98
9,12,1985,-2.09,2.7
10,12,1985,-0.43,4.59
11,12,1985,1.93,6.39
12,12,1985,-1.73,7.23
13,12,1985,-2.3,8.46
14,12,1985,-2.18,9.78
15,12,1985,-0.85,10.78
16,12,1985,-0.02,11.77
17,12,1985,0.02,8.47
18,12,1985,0.14,11.01
19,12,1985,-0.16,10.82
20,12,1985,-1.22,6.54
21,12,1985,1.32,10.29
22,12,1985,5.05,10.37
23,12,1985,1.27,10.92
24,12,1985,5.8,11.94
25,12,1985,5.54,9.41
26,12,1985,3.16,5.12
27,12,1985,3.12,3.53
28,12,1985,0.02,6.32
29,12,1985,-2.3,5.29
30,12,1985,-4.29,3.73
31,12,1985,-2.85,6.89
1,1,1986,3.29,10.14
2,1,1986,3.76,4.42
3,1,1986,3.06,5.04
4,1,1986,-1.4,4.93
5,1,1986,-1.24,7.39
6,1,1986,-0.43,5.09
7,1,1986,2.44,4.99
